iter	RMSE
7962	183895.6924
7963	183891.9468
7964	183884.294
7965	183882.3912
7966	183880.3289
7967	183871.5082
7968	183867.2753
7969	183866.2622
7970	183861.6966
7971	183857.7507
7972	183853.0966
7973	183850.2807
7974	183845.2923
7975	183842.4731
7976	183839.3534
7977	183827.3182
7978	183825.437
7979	183817.6774
7980	183812.7276
7981	183808.8743
7982	183807.2513
7983	183803.8914
7984	183802.8909
7985	183800.0901
7986	183797.3082
7987	183789.1926
7988	183787.6899
7989	183783.7254
7990	183782.1689
7991	183776.6729
7992	183773.2247
7993	183768.7451
7994	183766.6337
7995	183763.2988
7996	183755.6058
7997	183753.5209
7998	183752.0351
7999	183745.0732
8000	183742.1082
8001	183738.7932
8002	183736.7339
8003	183730.1272
8004	183725.2374
8005	183717.5475
8006	183713.2488
8007	183709.1583
8008	183706.0946
8009	183702.9377
8010	183689.4885
8011	183686.5699
8012	183684.3774
8013	183682.3379
8014	183679.0771
8015	183677.9593
8016	183676.1008
8017	183672.907
8018	183668.375
8019	183664.1373
8020	183660.4069
8021	183652.5607
8022	183641.067
8023	183639.4832
8024	183636.3955
8025	183634.4267
8026	183633.3213
8027	183631.731
8028	183626.5323
8029	183624.2797
8030	183622.7193
8031	183620.375
8032	183618.3614
8033	183615.725
8034	183612.7202
8035	183610.1557
8036	183608.249
8037	183601.2264
8038	183599.657
8039	183594.3409
8040	183590.2233
8041	183588.771
8042	183578.2451
8043	183574.3562
8044	183569.4144
8045	183564.2955
8046	183558.9378
8047	183555.88
8048	183551.6903
8049	183540.6851
8050	183537.558
8051	183534.5419
8052	183528.2122
8053	183525.5259
8054	183517.5138
8055	183515.3162
8056	183511.187
8057	183503.7904
8058	183501.5627
8059	183498.2699
8060	183494.8584
8061	183492.9543
8062	183486.8576
8063	183475.3385
8064	183468.8713
8065	183465.9646
8066	183457.8075
8067	183453.5935
8068	183446.251
8069	183441.7888
8070	183438.9979
8071	183432.4568
8072	183431.7052
8073	183423.7829
8074	183409.8068
8075	183405.7601
8076	183403.3359
8077	183400.766
8078	183398.5543
8079	183394.8221
8080	183393.3515
8081	183391.5512
8082	183389.9909
8083	183388.1281
8084	183383.6984
8085	183375.219
8086	183368.9034
8087	183363.8542
8088	183360.6313
8089	183349.7179
8090	183347.6448
8091	183345.0686
8092	183339.8029
8093	183335.6999
8094	183332.8124
8095	183329.9047
8096	183328.632
8097	183326.3823
8098	183320.3863
8099	183315.998
8100	183313.1366
8101	183308.8606
8102	183306.7656
8103	183304.292
8104	183301.2013
8105	183300.7277
8106	183298.0261
8107	183295.1622
8108	183290.6692
8109	183286.43
8110	183281.4806
8111	183274.5447
8112	183272.5811
8113	183270.3916
8114	183266.1068
8115	183257.9054
8116	183250.3237
8117	183246.3364
8118	183238.9379
8119	183235.2133
8120	183232.5117
8121	183228.91
8122	183225.4585
8123	183224.0023
8124	183221.5151
8125	183220.079
8126	183218.187
8127	183216.0865
8128	183213.1409
8129	183207.2014
8130	183202.9559
8131	183201.1853
8132	183195.4397
8133	183192.2129
8134	183189.5468
8135	183178.6506
8136	183170.5305
8137	183166.7926
8138	183163.9196
8139	183161.4551
8140	183147.7475
8141	183145.7602
8142	183141.5618
8143	183139.637
8144	183138.0977
8145	183134.9896
8146	183133.8768
8147	183128.7598
8148	183123.6351
8149	183120.6832
8150	183117.8591
8151	183115.2224
8152	183113.6649
8153	183108.7083
8154	183104.5479
8155	183101.9288
8156	183098.5364
8157	183095.7612
8158	183093.3333
8159	183089.7298
8160	183086.9441
8161	183076.1237
8162	183072.7303
8163	183071.2296
8164	183068.1807
8165	183064.9933
8166	183062.1972
8167	183060.3158
8168	183058.2544
8169	183055.2548
8170	183052.7787
8171	183050.1919
8172	183039.9448
8173	183036.705
8174	183034.0641
8175	183031.659
8176	183021.2574
8177	183019.2066
8178	183003.8971
8179	183000.8893
8180	182996.5528
8181	182993.8749
8182	182992.506
8183	182987.6524
8184	182986.1559
8185	182983.9664
8186	182977.4604
8187	182967.3471
8188	182963.3813
8189	182956.5898
8190	182953.118
8191	182948.0679
8192	182943.0204
8193	182938.8875
8194	182936.2189
8195	182928.4879
8196	182916.608
8197	182913.6378
8198	182912.1222
8199	182907.3097
8200	182905.8045
8201	182900.8201
8202	182898.0758
8203	182895.6277
8204	182895.028
8205	182887.1601
8206	182885.6633
8207	182884.7312
8208	182882.0006
8209	182877.9604
8210	182873.8153
8211	182870.9315
8212	182869.4455
8213	182867.0576
8214	182863.0544
8215	182856.8911
8216	182854.6364
8217	182851.5954
8218	182846.0181
8219	182842.2779
8220	182838.3991
8221	182837.1126
8222	182832.3107
8223	182828.9446
8224	182820.755
8225	182817.6605
8226	182809.9756
8227	182806.6924
8228	182801.8541
8229	182794.1214
8230	182791.4881
8231	182781.5788
8232	182777.8609
8233	182774.8612
8234	182773.3897
8235	182768.8928
8236	182767.4483
8237	182765.9808
8238	182764.5289
8239	182762.6864
8240	182758.7585
8241	182746.8636
8242	182740.6865
8243	182735.6738
8244	182732.9736
8245	182730.6606
8246	182723.0903
8247	182721.1927
8248	182719.7667
8249	182716.0333
8250	182708.0206
8251	182704.7274
8252	182702.0493
8253	182700.5899
8254	182693.4795
8255	182686.7863
8256	182682.5312
8257	182667.4681
8258	182662.7689
8259	182658.8267
8260	182653.8642
8261	182648.2277
8262	182644.2668
8263	182642.2185
8264	182638.4079
8265	182635.4658
8266	182632.0787
8267	182629.4466
8268	182627.2009
8269	182619.3834
8270	182617.3002
8271	182607.3204
8272	182604.2981
8273	182602.1809
8274	182598.5433
8275	182595.6377
8276	182593.6502
8277	182590.421
8278	182588.2086
8279	182585.5273
8280	182577.9987
8281	182572.5575
8282	182568.7098
8283	182567.0375
8284	182564.3951
8285	182563.8092
8286	182561.0679
8287	182558.2599
8288	182554.8707
8289	182553.4248
8290	182552.1935
8291	182547.2645
8292	182544.3826
8293	182538.3832
8294	182535.513
8295	182534.0975
8296	182530.4937
8297	182528.0126
8298	182523.629
8299	182517.6571
8300	182513.4099
8301	182511.1722
8302	182507.8002
8303	182500.2801
8304	182494.0413
8305	182489.4258
8306	182481.7757
8307	182477.1582
8308	182474.5172
8309	182472.518
8310	182471.093
8311	182468.2554
8312	182463.1343
8313	182458.3744
8314	182455.0744
8315	182452.697
8316	182445.4528
8317	182442.3734
8318	182431.0991
8319	182428.9608
8320	182425.7712
8321	182416.3177
8322	182411.5879
8323	182410.1779
8324	182407.0302
8325	182403.9249
8326	182400.6724
8327	182391.4628
8328	182388.5791
8329	182385.9813
8330	182383.3729
8331	182376.2876
8332	182373.9571
8333	182367.2011
8334	182355.5796
8335	182348.6416
8336	182345.8283
8337	182336.8396
8338	182329.4335
8339	182328.0366
8340	182323.588
8341	182322.1613
8342	182317.5468
8343	182316.1528
8344	182307.7513
8345	182305.9759
8346	182298.2955
8347	182289.1959
8348	182287.0107
8349	182284.5598
8350	182279.3731
8351	182277.539
8352	182273.6467
8353	182270.7532
8354	182267.2063
8355	182265.3961
8356	182264.0111
8357	182255.6492
8358	182252.343
8359	182249.522
8360	182248.1606
8361	182244.2528
8362	182239.7003
8363	182237.5759
8364	182236.1653
8365	182231.4232
8366	182226.1943
8367	182217.6018
8368	182207.5169
8369	182205.8384
8370	182204.4003
8371	182199.9691
8372	182192.3861
8373	182190.757
8374	182187.4005
8375	182182.5737
8376	182177.9577
8377	182176.0421
8378	182170.1168
8379	182167.3403
8380	182165.9698
8381	182162.9381
8382	182159.0287
8383	182157.6694
8384	182155.2529
8385	182152.6935
8386	182149.2889
8387	182147.9244
8388	182144.2227
8389	182139.502
8390	182132.2063
8391	182130.8543
8392	182128.9623
8393	182123.6501
8394	182118.5193
8395	182116.8397
8396	182115.9406
8397	182109.8943
8398	182106.76
8399	182102.0696
8400	182098.7843
8401	182093.5626
8402	182081.7485
8403	182078.6658
8404	182075.6126
8405	182065.8245
8406	182064.7735
8407	182061.982
8408	182057.1084
8409	182053.348
8410	182052.0387
8411	182050.7243
8412	182040.7379
8413	182038.4993
8414	182035.7973
8415	182034.6223
8416	182032.4434
8417	182023.4693
8418	182022.3459
8419	182017.3087
8420	182012.8831
8421	182011.8473
8422	182009.4597
8423	182007.0277
8424	182004.8071
8425	181998.468
8426	181994.7573
8427	181993.4388
8428	181980.5338
8429	181979.3611
8430	181978.0527
8431	181976.7548
8432	181969.5532
8433	181968.2639
8434	181964.5113
8435	181961.9925
8436	181942.9108
8437	181941.645
8438	181940.3873
8439	181937.1953
8440	181936.0502
8441	181932.1448
8442	181931.4943
8443	181925.2266
8444	181924.064
8445	181921.2925
8446	181917.6194
8447	181904.8407
8448	181902.5082
8449	181898.837
8450	181897.5536
8451	181894.7558
8452	181888.2093
8453	181885.5339
8454	181881.5694
8455	181876.9053
8456	181874.039
8457	181869.3018
8458	181868.6809
8459	181867.4137
8460	181864.885
8461	181864.3228
8462	181861.0091
8463	181853.4601
8464	181844.6009
8465	181843.3628
8466	181838.832
8467	181832.1532
8468	181828.3376
8469	181819.9938
8470	181819.391
8471	181814.808
8472	181810.6975
8473	181808.3036
8474	181799.606
8475	181797.0922
8476	181795.7091
8477	181794.3318
8478	181792.3853
8479	181784.8064
8480	181781.1901
8481	181776.6569
8482	181774.0049
8483	181768.9675
8484	181767.7367
8485	181765.1069
8486	181755.2993
8487	181752.5759
8488	181749.3044
8489	181744.3874
8490	181736.6568
8491	181725.021
8492	181722.9597
8493	181716.3992
8494	181706.768
8495	181703.2494
8496	181695.7752
8497	181693.6411
8498	181686.2205
8499	181683.7159
8500	181680.2002
8501	181678.9744
8502	181676.2114
8503	181669.2047
8504	181659.7089
8505	181658.1401
8506	181649.9968
8507	181648.1224
8508	181641.6339
8509	181637.5154
8510	181631.9804
8511	181630.8193
8512	181629.822
8513	181609.92
8514	181602.5568
8515	181599.7147
8516	181599.0732
8517	181597.8426
8518	181595.3583
8519	181588.8245
8520	181586.1647
8521	181583.5383
8522	181578.2804
8523	181575.9617
8524	181573.25
8525	181569.3891
8526	181566.3283
8527	181558.6478
8528	181555.0759
8529	181549.6598
8530	181546.5128
8531	181537.0819
8532	181533.258
8533	181530.0524
8534	181522.7294
8535	181518.9001
8536	181515.8719
8537	181511.273
8538	181510.0728
8539	181507.4802
8540	181505.0202
8541	181501.3872
8542	181492.9511
8543	181490.4848
8544	181489.1547
8545	181488.2939
8546	181481.3853
8547	181480.1928
8548	181475.6775
8549	181473.5815
8550	181466.5192
8551	181461.5584
8552	181456.9349
8553	181455.749
8554	181436.9347
8555	181435.7447
8556	181434.6361
8557	181431.5966
8558	181428.7913
8559	181425.9946
8560	181419.2587
8561	181417.2186
8562	181413.3594
8563	181408.5422
8564	181404.8769
8565	181401.6509
8566	181398.3533
8567	181389.2609
8568	181383.1744
8569	181376.8763
8570	181374.1112
8571	181372.7879
8572	181369.0568
8573	181367.8592
8574	181363.3753
8575	181358.2344
8576	181355.9795
8577	181351.2399
8578	181348.8174
8579	181337.2824
8580	181334.8562
8581	181328.6294
8582	181322.0494
8583	181321.1573
8584	181312.9835
8585	181304.9905
8586	181302.6386
8587	181292.8351
8588	181291.6643
8589	181286.323
8590	181279.5962
8591	181270.2543
8592	181267.7237
8593	181261.601
8594	181258.825
8595	181254.3046
8596	181250.4204
8597	181247.7705
8598	181246.3212
8599	181238.6631
8600	181233.1091
8601	181225.9327
8602	181216.235
8603	181213.8717
8604	181207.0976
8605	181202.4116
8606	181198.6109
8607	181190.749
8608	181189.1341
8609	181187.0072
8610	181183.1742
8611	181174.1176
8612	181173.3972
8613	181163.796
8614	181160.6703
8615	181157.4445
8616	181154.1291
8617	181151.7245
8618	181142.532
8619	181140.1473
8620	181135.1503
8621	181125.2503
8622	181123.7374
8623	181119.9425
8624	181118.7793
8625	181116.0341
8626	181114.9554
8627	181114.1084
8628	181111.2819
8629	181109.9983
8630	181104.7956
8631	181102.2016
8632	181093.1336
8633	181087.6851
8634	181087.2244
8635	181086.6872
8636	181077.1922
8637	181074.5439
8638	181072.9219
8639	181069.3494
8640	181064.4963
8641	181062.2578
8642	181061.0122
8643	181058.8466
8644	181055.6114
8645	181050.2765
8646	181048.0527
8647	181041.9408
8648	181039.2677
8649	181037.9093
8650	181033.4456
8651	181029.645
8652	181023.9928
8653	181019.577
8654	181016.2504
8655	181010.2208
8656	181007.8842
8657	180998.9344
8658	180990.956
8659	180989.6586
8660	180980.8402
8661	180979.7699
8662	180975.2873
8663	180972.6089
8664	180963.2292
8665	180960.5162
8666	180954.5999
8667	180951.9328
8668	180946.3552
8669	180944.5482
8670	180941.5265
8671	180938.7069
8672	180936.1531
8673	180931.7439
8674	180926.7919
8675	180925.4833
8676	180919.6289
8677	180916.8418
8678	180915.2016
8679	180912.0159
8680	180900.4957
8681	180899.3548
8682	180893.3609
8683	180890.394
8684	180887.6396
8685	180883.455
8686	180880.2996
8687	180877.2178
8688	180875.0366
8689	180865.8069
8690	180856.7046
8691	180854.5379
8692	180852.7596
8693	180850.6074
8694	180841.3476
8695	180835.4194
8696	180834.2906
8697	180830.6447
8698	180827.5829
8699	180825.4972
8700	180816.342
8701	180815.2132
8702	180812.2368
8703	180810.8802
8704	180806.7201
8705	180800.967
8706	180791.9167
8707	180789.8394
8708	180787.7004
8709	180779.9908
8710	180779.2406
8711	180776.1082
8712	180771.68
8713	180765.69
8714	180763.0161
8715	180760.3688
8716	180751.6195
8717	180748.4358
8718	180747.1702
8719	180745.1341
8720	180741.4179
8721	180740.1603
8722	180733.2485
8723	180731.2002
8724	180727.7109
8725	180725.0339
8726	180721.48
8727	180714.3309
8728	180707.4244
8729	180704.4058
8730	180701.4695
8731	180695.6356
8732	180688.8607
8733	180684.5162
8734	180672.245
8735	180668.6576
8736	180663.7404
8737	180660.1938
8738	180658.871
8739	180656.7493
8740	180655.4032
8741	180654.2256
8742	180651.0756
8743	180645.4279
8744	180642.813
8745	180639.7303
8746	180634.2356
8747	180629.9353
8748	180626.4795
8749	180619.1311
8750	180618.0528
8751	180609.7994
8752	180605.4879
8753	180602.7516
8754	180600.1382
8755	180598.8162
8756	180594.5482
8757	180587.7673
8758	180583.0661
8759	180579.9637
8760	180577.6696
8761	180568.7305
8762	180567.4426
8763	180563.7154
8764	180561.2071
8765	180554.4472
8766	180553.4187
8767	180551.3217
8768	180547.7109
8769	180543.624
8770	180534.9594
8771	180530.7144
8772	180528.8135
8773	180521.1148
8774	180519.0312
8775	180516.4458
8776	180505.9704
8777	180504.3429
8778	180501.7643
8779	180499.4717
8780	180496.4162
8781	180492.2181
8782	180487.4413
8783	180474.7362
8784	180473.4514
8785	180467.5285
8786	180465.39
8787	180460.7731
8788	180459.0745
8789	180450.5318
8790	180447.6268
8791	180444.5986
8792	180442.0547
8793	180438.4805
8794	180437.2414
8795	180433.0586
8796	180418.7947
8797	180415.5999
8798	180414.6389
8799	180412.0176
8800	180406.6198
8801	180402.0664
8802	180398.629
8803	180391.9674
8804	180374.6266
8805	180373.1852
8806	180362.7398
8807	180358.0309
8808	180354.9178
8809	180350.2627
8810	180346.6341
8811	180344.6837
8812	180341.8446
8813	180338.9893
8814	180337.9369
8815	180335.9854
8816	180333.4111
8817	180327.1088
8818	180322.593
8819	180312.1632
8820	180309.8293
8821	180307.86
8822	180296.6167
8823	180292.4829
8824	180289.3032
8825	180286.5023
8826	180279.066
8827	180276.8116
8828	180273.175
8829	180264.3684
8830	180263.8465
8831	180255.4222
8832	180252.6165
8833	180246.3691
8834	180242.2243
8835	180238.088
8836	180235.3425
8837	180234.2124
8838	180231.9901
8839	180228.1625
8840	180226.4295
8841	180222.0345
8842	180217.7907
8843	180215.6187
8844	180206.8981
8845	180202.3143
8846	180198.5624
8847	180192.5974
8848	180189.6587
8849	180183.1454
8850	180180.4055
8851	180177.0081
8852	180174.0924
8853	180167.4826
8854	180166.258
8855	180162.973
8856	180159.4521
8857	180156.4496
8858	180152.861
8859	180150.9749
8860	180149.5148
8861	180136.9383
8862	180133.0584
8863	180130.5534
8864	180128.642
8865	180124.0158
8866	180120.5323
8867	180119.2503
8868	180110.5499
8869	180106.3782
8870	180097.9878
8871	180096.0624
8872	180089.5623
8873	180085.4955
8874	180084.215
8875	180075.9754
8876	180072.935
8877	180070.5179
8878	180060.9868
8879	180058.9323
8880	180052.533
8881	180048.8442
8882	180046.7895
8883	180044.5628
8884	180043.4452
8885	180034.797
8886	180028.8208
8887	180018.6024
8888	180015.627
8889	180007.055
8890	180002.7383
8891	180001.4967
8892	179993.2377
8893	179986.215
8894	179983.5095
8895	179980.2526
8896	179976.2239
8897	179969.6349
8898	179966.8059
8899	179958.3354
8900	179955.3846
8901	179951.7486
8902	179950.6213
8903	179946.1818
8904	179942.5348
8905	179928.5361
8906	179927.0104
8907	179926.0051
8908	179923.626
8909	179919.4413
8910	179915.4708
8911	179909.5932
8912	179907.3692
8913	179904.5392
8914	179901.647
8915	179898.6137
8916	179896.1904
8917	179892.3264
8918	179889.7796
8919	179885.641
8920	179875.1568
8921	179871.2575
8922	179867.2791
8923	179863.4373
8924	179859.6203
8925	179851.7889
8926	179844.5852
8927	179840.9155
8928	179836.9782
8929	179832.3358
8930	179831.8271
8931	179827.7606
8932	179823.7045
8933	179821.592
8934	179819.5635
8935	179815.752
8936	179812.8853
8937	179810.1135
8938	179808.9056
8939	179806.7425
8940	179801.4317
8941	179784.2939
8942	179779.7849
8943	179776.0149
8944	179772.746
8945	179764.3229
8946	179761.4806
8947	179760.4649
8948	179754.7118
8949	179747.1393
8950	179745.2692
8951	179742.7288
8952	179739.6289
8953	179737.1316
8954	179733.1621
8955	179725.9397
8956	179718.476
8957	179716.4654
8958	179713.9901
8959	179708.795
8960	179701.6922
8961	179700.6795
8962	179699.4441
8963	179686.7426
8964	179685.8609
8965	179683.3892
8966	179680.3724
8967	179679.2584
8968	179672.8699
8969	179672.1345
8970	179669.7086
8971	179665.2274
8972	179661.0048
8973	179658.206
8974	179657.0264
8975	179654.3594
8976	179649.049
8977	179646.6431
8978	179635.2704
8979	179633.9089
8980	179623.8207
8981	179619.0568
8982	179617.2798
8983	179616.7709
8984	179612.9822
8985	179608.6815
8986	179607.6847
8987	179602.563
8988	179599.6899
8989	179589.6701
8990	179587.2268
8991	179584.5874
8992	179581.7681
8993	179579.1718
8994	179573.029
8995	179565.9957
8996	179560.4359
8997	179559.9178
8998	179555.3375
8999	179549.4481
9000	179545.5087
9001	179541.7655
9002	179538.9761
9003	179536.918
9004	179518.7811
9005	179515.1538
9006	179509.6801
9007	179508.5525
9008	179506.7578
9009	179500.8338
9010	179494.1838
9011	179492.1938
9012	179488.3345
9013	179485.3354
9014	179483.0201
9015	179479.9546
9016	179478.5896
9017	179476.3833
9018	179471.637
9019	179464.5414
9020	179463.1932
9021	179462.6829
9022	179462.1438
9023	179460.9998
9024	179443.0508
9025	179433.1026
9026	179431.9013
9027	179428.3267
9028	179425.8675
9029	179408.0565
9030	179404.101
9031	179402.1228
9032	179399.3542
9033	179394.9538
9034	179389.2399
9035	179387.4329
9036	179383.8363
9037	179374.8917
9038	179373.1416
9039	179366.7935
9040	179358.9123
9041	179355.7261
9042	179352.365
9043	179344.5745
9044	179342.1659
9045	179338.9731
9046	179334.9919
9047	179326.5423
9048	179323.9705
9049	179317.2185
9050	179316.5952
9051	179312.7747
9052	179309.5368
9053	179306.1885
9054	179305.4452
9055	179302.6048
9056	179292.8205
9057	179291.0382
9058	179285.4233
9059	179282.2855
9060	179279.913
9061	179278.4281
9062	179277.2522
9063	179271.69
9064	179269.8369
9065	179250.7205
9066	179244.092
9067	179242.221
9068	179239.8747
9069	179235.3661
9070	179234.288
9071	179233.0628
9072	179223.613
9073	179221.6938
9074	179214.2548
9075	179210.7801
9076	179209.1193
9077	179204.0888
9078	179188.403
9079	179186.0808
9080	179183.2429
9081	179180.2267
9082	179178.3169
9083	179176.1264
9084	179170.0395
9085	179166.1738
9086	179164.9585
9087	179158.4137
9088	179151.265
9089	179143.1619
9090	179140.0747
9091	179137.3567
9092	179133.6527
9093	179129.7113
9094	179122.3239
9095	179116.8489
9096	179113.9727
9097	179111.8241
9098	179109.5352
9099	179097.2707
9100	179079.7361
9101	179077.2241
9102	179073.9116
9103	179070.6389
9104	179063.7108
9105	179060.197
9106	179058.9892
9107	179054.3476
9108	179051.6359
9109	179049.9044
9110	179044.2417
9111	179043.5527
9112	179040.9884
9113	179032.976
9114	179029.9418
9115	179028.8864
9116	179025.4412
9117	179017.5307
9118	179014.2512
9119	179013.0813
9120	179009.2234
9121	179007.0756
9122	179005.8912
9123	179000.8613
9124	178990.9809
9125	178988.4688
9126	178983.9314
9127	178982.6133
9128	178977.073
9129	178975.7271
9130	178973.3429
9131	178966.7121
9132	178965.121
9133	178962.8564
9134	178957.5471
9135	178955.3943
9136	178951.4538
9137	178950.9627
9138	178943.8894
9139	178940.7216
9140	178936.2605
9141	178932.06
9142	178929.7174
9143	178927.7387
9144	178917.4057
9145	178914.013
9146	178907.8686
9147	178904.5485
9148	178903.3844
9149	178901.4416
9150	178899.4951
9151	178894.3572
9152	178890.0797
9153	178878.9354
9154	178873.3649
9155	178870.0795
9156	178866.0496
9157	178861.6183
9158	178851.8361
9159	178848.5793
9160	178842.3067
9161	178835.945
9162	178829.0953
9163	178822.5281
9164	178821.3535
9165	178819.5101
9166	178815.9997
9167	178813.1098
9168	178812.6242
9169	178800.5772
9170	178795.6847
9171	178792.8794
9172	178789.0721
9173	178784.8138
9174	178780.289
9175	178778.4135
9176	178775.9739
9177	178773.4113
9178	178761.4846
9179	178758.7748
9180	178756.3668
9181	178754.1085
9182	178753.3651
9183	178746.9685
9184	178743.6575
9185	178739.7173
9186	178733.6842
9187	178730.9953
9188	178728.5355
9189	178725.5753
9190	178716.0603
9191	178711.3246
9192	178709.4756
9193	178708.7487
9194	178706.2988
9195	178702.43
9196	178694.8051
9197	178692.6893
9198	178683.9695
9199	178680.6091
9200	178678.0792
9201	178673.1227
9202	178657.7183
9203	178649.8344
9204	178640.3913
9205	178634.5638
9206	178630.9385
9207	178629.798
9208	178627.4818
9209	178621.5081
9210	178609.7108
9211	178605.9181
9212	178599.1573
9213	178596.4802
9214	178595.4536
9215	178592.9199
9216	178588.7469
9217	178587.2654
9218	178583.1585
9219	178576.525
9220	178574.1885
9221	178569.3117
9222	178563.9604
9223	178561.4621
9224	178559.9869
9225	178556.6313
9226	178552.2972
9227	178550.5799
9228	178545.4289
9229	178538.2247
9230	178535.5621
9231	178527.2872
9232	178516.964
9233	178513.6459
9234	178511.9457
9235	178505.8027
9236	178503.0671
9237	178493.6529
9238	178482.0089
9239	178478.8464
9240	178478.3677
9241	178476.1583
9242	178471.7421
9243	178470.8256
9244	178469.3937
9245	178468.612
9246	178465.308
9247	178462.8511
9248	178456.3619
9249	178454.0835
9250	178452.1771
9251	178449.4931
9252	178444.0934
9253	178440.0923
9254	178438.9209
9255	178437.9845
9256	178432.0842
9257	178431.6067
9258	178427.0604
9259	178420.3792
9260	178418.8682
9261	178411.5256
9262	178409.04
9263	178401.9353
9264	178398.8295
9265	178391.1033
9266	178387.6611
9267	178386.2405
9268	178384.3503
9269	178377.9402
9270	178376.0622
9271	178374.9768
9272	178374.0098
9273	178370.3455
9274	178358.1959
9275	178352.7767
9276	178350.7126
9277	178348.8866
9278	178345.953
9279	178337.7595
9280	178334.9093
9281	178333.7494
9282	178330.3085
9283	178328.0606
9284	178326.7555
9285	178322.41
9286	178315.7081
9287	178313.9012
9288	178307.6053
9289	178307.1195
9290	178303.9659
9291	178300.2682
9292	178298.2249
9293	178296.0512
9294	178294.2129
9295	178288.9012
9296	178280.843
9297	178279.9352
9298	178277.7693
9299	178269.8129
9300	178266.0209
9301	178263.7847
9302	178260.3927
9303	178252.764
9304	178249.1725
9305	178246.4195
9306	178242.7933
9307	178240.7505
9308	178234.8867
9309	178233.342
9310	178230.8803
9311	178228.9839
9312	178226.2749
9313	178224.5397
9314	178221.1246
9315	178213.18
9316	178212.5681
9317	178209.9362
9318	178205.9747
9319	178202.0448
9320	178199.4926
9321	178192.4998
9322	178189.7584
9323	178187.6364
9324	178186.5577
9325	178181.3431
9326	178180.0669
9327	178169.0788
9328	178167.3703
9329	178165.1707
9330	178160.8532
9331	178149.3464
9332	178147.4728
9333	178145.4141
9334	178141.7903
9335	178140.7352
9336	178134.6966
9337	178133.8753
9338	178131.1694
9339	178129.1646
9340	178127.0235
9341	178120.868
9342	178118.4497
9343	178116.9604
9344	178115.0954
9345	178112.0521
9346	178110.77
9347	178109.202
9348	178106.8822
9349	178105.2652
9350	178093.8601
9351	178091.2717
9352	178090.4384
9353	178089.4995
9354	178087.1246
9355	178084.1623
9356	178075.3736
9357	178066.8963
9358	178065.7223
9359	178063.5995
9360	178062.6632
9361	178060.8804
9362	178051.9221
9363	178048.6692
9364	178039.4989
9365	178036.9654
9366	178034.875
9367	178028.779
9368	178022.0881
9369	178019.2152
9370	178016.593
9371	178009.0654
9372	178008.5322
9373	178003.7999
9374	177995.6038
9375	177994.7083
9376	177993.5516
9377	177991.5059
9378	177988.9004
9379	177982.2714
9380	177974.5087
9381	177965.6307
9382	177961.7394
9383	177948.0257
9384	177945.4402
9385	177944.525
9386	177942.9317
9387	177931.408
9388	177927.0434
9389	177926.4416
9390	177923.2288
9391	177922.1582
9392	177918.9305
9393	177917.7455
9394	177915.9356
9395	177911.5097
9396	177907.0121
9397	177900.4281
9398	177899.9552
9399	177888.7357
9400	177883.4692
9401	177881.7883
9402	177879.2201
9403	177877.5534
9404	177874.3107
9405	177873.8494
9406	177868.6591
9407	177866.3807
9408	177863.6369
9409	177862.7548
9410	177860.9143
9411	177858.8887
9412	177858.0133
9413	177854.9178
9414	177848.4072
9415	177847.1478
9416	177839.4814
9417	177835.6813
9418	177834.3071
9419	177830.5998
9420	177827.7796
9421	177826.6811
9422	177824.5006
9423	177821.6924
9424	177817.3523
9425	177810.0561
9426	177804.8632
9427	177802.869
9428	177796.4414
9429	177789.3157
9430	177779.1343
9431	177775.9647
9432	177774.063
9433	177767.2327
9434	177757.1149
9435	177753.7654
9436	177745.7615
9437	177744.7322
9438	177741.1993
9439	177739.1884
9440	177737.9328
9441	177737.0133
9442	177734.4463
9443	177730.6212
9444	177723.3308
9445	177706.8519
9446	177699.3615
9447	177697.3936
9448	177697.0706
9449	177695.0938
9450	177688.1388
9451	177673.1347
9452	177669.4318
9453	177653.0623
9454	177652.2655
9455	177649.9493
9456	177646.1301
9457	177643.097
9458	177640.5476
9459	177638.0403
9460	177631.654
9461	177630.6107
9462	177628.562
9463	177625.5458
9464	177623.7443
9465	177617.885
9466	177613.5122
9467	177611.262
9468	177608.5021
9469	177604.881
9470	177602.5807
9471	177600.1965
9472	177589.1022
9473	177587.3119
9474	177585.5332
9475	177577.6364
9476	177574.0066
9477	177570.9155
9478	177567.2886
9479	177564.9071
9480	177561.7672
9481	177556.5725
9482	177554.8107
9483	177552.1242
9484	177549.6351
9485	177547.2122
9486	177543.4996
9487	177538.6255
9488	177535.0666
9489	177527.2793
9490	177520.8302
9491	177511.4249
9492	177509.2905
9493	177508.2379
9494	177498.9479
9495	177493.8687
9496	177489.4419
9497	177487.7915
9498	177482.2645
9499	177480.0967
9500	177479.504
9501	177476.9761
9502	177465.9833
9503	177458.9857
9504	177457.3765
9505	177449.24
9506	177432.9678
9507	177432.0793
9508	177425.0119
9509	177424.5613
9510	177417.0993
9511	177414.5872
9512	177412.2561
9513	177409.7463
9514	177407.6912
9515	177407.0382
9516	177404.4771
9517	177402.2377
9518	177399.9283
9519	177398.7579
9520	177397.0748
9521	177395.8449
9522	177391.9356
9523	177387.7949
9524	177386.8977
9525	177385.5419
9526	177383.6053
9527	177381.695
9528	177379.6972
9529	177370.5411
9530	177363.8606
9531	177356.129
9532	177350.4977
9533	177348.8753
9534	177347.3024
