iter	Passed	Remaining
6371	14780	8415
6372	14782	8413
6373	14785	8410
6374	14787	8408
6375	14789	8406
6376	14792	8403
6377	14794	8401
6378	14796	8399
6379	14798	8396
6380	14801	8394
6381	14803	8392
6382	14805	8389
6383	14807	8387
6384	14810	8385
6385	14812	8382
6386	14814	8380
6387	14816	8377
6388	14818	8375
6389	14821	8373
6390	14823	8370
6391	14825	8368
6392	14828	8366
6393	14830	8363
6394	14832	8361
6395	14834	8359
6396	14837	8356
6397	14839	8354
6398	14841	8352
6399	14843	8349
6400	14846	8347
6401	14848	8344
6402	14850	8342
6403	14852	8340
6404	14854	8337
6405	14857	8335
6406	14859	8333
6407	14861	8330
6408	14864	8328
6409	14866	8326
6410	14868	8323
6411	14870	8321
6412	14873	8318
6413	14875	8316
6414	14877	8314
6415	14879	8311
6416	14882	8309
6417	14884	8307
6418	14887	8305
6419	14889	8302
6420	14891	8300
6421	14893	8298
6422	14896	8295
6423	14898	8293
6424	14900	8290
6425	14902	8288
6426	14905	8286
6427	14907	8283
6428	14909	8281
6429	14911	8279
6430	14913	8276
6431	14916	8274
6432	14918	8272
6433	14920	8269
6434	14923	8267
6435	14925	8265
6436	14927	8262
6437	14930	8260
6438	14932	8258
6439	14934	8255
6440	14937	8253
6441	14939	8251
6442	14941	8248
6443	14943	8246
6444	14946	8244
6445	14948	8241
6446	14950	8239
6447	14952	8237
6448	14955	8234
6449	14957	8232
6450	14959	8230
6451	14962	8227
6452	14964	8225
6453	14966	8222
6454	14968	8220
6455	14970	8218
6456	14973	8216
6457	14975	8213
6458	14978	8211
6459	14980	8209
6460	14983	8207
6461	14985	8204
6462	14987	8202
6463	14990	8200
6464	14992	8197
6465	14994	8195
6466	14997	8193
6467	14999	8190
6468	15001	8188
6469	15003	8186
6470	15006	8183
6471	15008	8181
6472	15010	8179
6473	15013	8176
6474	15015	8174
6475	15017	8172
6476	15020	8169
6477	15022	8167
6478	15024	8165
6479	15027	8162
6480	15029	8160
6481	15031	8158
6482	15034	8155
6483	15036	8153
6484	15038	8151
6485	15040	8148
6486	15043	8146
6487	15045	8144
6488	15047	8141
6489	15049	8139
6490	15052	8137
6491	15054	8134
6492	15056	8132
6493	15058	8129
6494	15061	8127
6495	15063	8125
6496	15065	8123
6497	15068	8120
6498	15070	8118
6499	15072	8115
6500	15074	8113
6501	15076	8111
6502	15079	8108
6503	15081	8106
6504	15083	8104
6505	15086	8101
6506	15088	8099
6507	15090	8097
6508	15092	8094
6509	15094	8092
6510	15096	8089
6511	15099	8087
6512	15101	8085
6513	15104	8083
6514	15106	8080
6515	15108	8078
6516	15111	8076
6517	15113	8073
6518	15115	8071
6519	15118	8069
6520	15120	8066
6521	15122	8064
6522	15125	8062
6523	15127	8059
6524	15129	8057
6525	15132	8055
6526	15134	8053
6527	15136	8050
6528	15139	8048
6529	15141	8046
6530	15144	8043
6531	15146	8041
6532	15148	8039
6533	15155	8039
6534	15158	8037
6535	15160	8035
6536	15163	8032
6537	15165	8030
6538	15168	8028
6539	15171	8026
6540	15173	8024
6541	15175	8021
6542	15178	8019
6543	15180	8017
6544	15183	8014
6545	15185	8012
6546	15187	8010
6547	15190	8007
6548	15192	8005
6549	15194	8003
6550	15196	8000
6551	15198	7998
6552	15201	7996
6553	15203	7993
6554	15205	7991
6555	15207	7988
6556	15210	7986
6557	15212	7984
6558	15214	7982
6559	15217	7979
6560	15219	7977
6561	15222	7975
6562	15224	7973
6563	15227	7970
6564	15229	7968
6565	15231	7966
6566	15233	7963
6567	15236	7961
6568	15238	7959
6569	15240	7956
6570	15242	7954
6571	15245	7951
6572	15247	7949
6573	15249	7947
6574	15252	7945
6575	15254	7942
6576	15256	7940
6577	15259	7938
6578	15261	7935
6579	15263	7933
6580	15266	7931
6581	15268	7928
6582	15271	7926
6583	15273	7924
6584	15275	7922
6585	15278	7919
6586	15280	7917
6587	15282	7915
6588	15285	7912
6589	15287	7910
6590	15289	7908
6591	15292	7905
6592	15294	7903
6593	15296	7901
6594	15299	7899
6595	15301	7896
6596	15304	7894
6597	15306	7892
6598	15308	7889
6599	15311	7887
6600	15313	7885
6601	15316	7883
6602	15318	7880
6603	15320	7878
6604	15323	7876
6605	15325	7873
6606	15327	7871
6607	15329	7869
6608	15332	7866
6609	15334	7864
6610	15336	7862
6611	15339	7859
6612	15341	7857
6613	15343	7855
6614	15345	7852
6615	15348	7850
6616	15350	7848
6617	15352	7845
6618	15355	7843
6619	15357	7841
6620	15359	7838
6621	15361	7836
6622	15364	7833
6623	15366	7831
6624	15368	7829
6625	15370	7827
6626	15373	7824
6627	15375	7822
6628	15377	7819
6629	15379	7817
6630	15382	7815
6631	15384	7813
6632	15386	7810
6633	15389	7808
6634	15391	7806
6635	15393	7803
6636	15396	7801
6637	15398	7798
6638	15400	7796
6639	15402	7794
6640	15404	7791
6641	15406	7789
6642	15409	7786
6643	15411	7784
6644	15413	7782
6645	15416	7780
6646	15418	7777
6647	15421	7775
6648	15423	7773
6649	15425	7770
6650	15427	7768
6651	15430	7766
6652	15432	7763
6653	15434	7761
6654	15436	7759
6655	15439	7756
6656	15441	7754
6657	15443	7751
6658	15445	7749
6659	15447	7747
6660	15450	7744
6661	15452	7742
6662	15454	7740
6663	15457	7737
6664	15459	7735
6665	15461	7733
6666	15463	7730
6667	15466	7728
6668	15468	7726
6669	15470	7723
6670	15473	7721
6671	15475	7719
6672	15477	7716
6673	15480	7714
6674	15482	7712
6675	15484	7709
6676	15486	7707
6677	15489	7705
6678	15491	7702
6679	15493	7700
6680	15495	7698
6681	15498	7695
6682	15500	7693
6683	15502	7691
6684	15505	7688
6685	15507	7686
6686	15510	7684
6687	15512	7681
6688	15514	7679
6689	15517	7677
6690	15519	7675
6691	15522	7673
6692	15524	7670
6693	15527	7668
6694	15529	7666
6695	15531	7663
6696	15534	7661
6697	15536	7659
6698	15538	7656
6699	15540	7654
6700	15543	7652
6701	15545	7649
6702	15547	7647
6703	15549	7645
6704	15552	7642
6705	15554	7640
6706	15556	7637
6707	15558	7635
6708	15560	7633
6709	15563	7630
6710	15565	7628
6711	15567	7626
6712	15570	7623
6713	15572	7621
6714	15574	7619
6715	15577	7616
6716	15579	7614
6717	15581	7612
6718	15583	7609
6719	15586	7607
6720	15588	7605
6721	15590	7602
6722	15592	7600
6723	15594	7598
6724	15597	7595
6725	15599	7593
6726	15601	7590
6727	15603	7588
6728	15606	7586
6729	15608	7583
6730	15610	7581
6731	15612	7579
6732	15614	7576
6733	15616	7574
6734	15619	7571
6735	15621	7569
6736	15623	7567
6737	15626	7564
6738	15628	7562
6739	15630	7560
6740	15632	7557
6741	15635	7555
6742	15637	7553
6743	15639	7550
6744	15641	7548
6745	15643	7546
6746	15646	7543
6747	15648	7541
6748	15650	7539
6749	15653	7536
6750	15655	7534
6751	15657	7531
6752	15659	7529
6753	15662	7527
6754	15664	7524
6755	15666	7522
6756	15669	7520
6757	15671	7517
6758	15673	7515
6759	15675	7513
6760	15677	7510
6761	15680	7508
6762	15682	7506
6763	15684	7503
6764	15686	7501
6765	15689	7499
6766	15691	7496
6767	15693	7494
6768	15695	7492
6769	15698	7489
6770	15700	7487
6771	15702	7485
6772	15705	7482
6773	15707	7480
6774	15709	7478
6775	15712	7475
6776	15714	7473
6777	15716	7471
6778	15719	7468
6779	15721	7466
6780	15723	7464
6781	15726	7461
6782	15728	7459
6783	15730	7457
6784	15732	7454
6785	15735	7452
6786	15737	7450
6787	15739	7447
6788	15741	7445
6789	15744	7443
6790	15746	7440
6791	15748	7438
6792	15751	7436
6793	15753	7433
6794	15755	7431
6795	15757	7429
6796	15760	7426
6797	15762	7424
6798	15765	7422
6799	15767	7420
6800	15770	7417
6801	15772	7415
6802	15774	7413
6803	15777	7410
6804	15779	7408
6805	15781	7406
6806	15783	7403
6807	15786	7401
6808	15788	7399
6809	15790	7396
6810	15792	7394
6811	15795	7392
6812	15797	7389
6813	15799	7387
6814	15802	7385
6815	15804	7382
6816	15807	7380
6817	15809	7378
6818	15812	7376
6819	15814	7373
6820	15816	7371
6821	15818	7369
6822	15821	7366
6823	15823	7364
6824	15825	7361
6825	15827	7359
6826	15830	7357
6827	15832	7355
6828	15834	7352
6829	15836	7350
6830	15838	7347
6831	15841	7345
6832	15843	7343
6833	15845	7340
6834	15848	7338
6835	15850	7336
6836	15853	7334
6837	15855	7331
6838	15858	7329
6839	15860	7327
6840	15862	7324
6841	15865	7322
6842	15867	7320
6843	15869	7318
6844	15871	7315
6845	15874	7313
6846	15876	7311
6847	15878	7308
6848	15881	7306
6849	15883	7304
6850	15886	7301
6851	15888	7299
6852	15890	7297
6853	15893	7295
6854	15895	7292
6855	15898	7290
6856	15900	7288
6857	15902	7285
6858	15904	7283
6859	15907	7281
6860	15909	7278
6861	15911	7276
6862	15913	7274
6863	15916	7271
6864	15918	7269
6865	15920	7267
6866	15922	7264
6867	15925	7262
6868	15927	7260
6869	15930	7257
6870	15932	7255
6871	15934	7253
6872	15936	7250
6873	15938	7248
6874	15941	7246
6875	15943	7243
6876	15945	7241
6877	15948	7238
6878	15950	7236
6879	15952	7234
6880	15954	7232
6881	15957	7229
6882	15959	7227
6883	15961	7224
6884	15963	7222
6885	15966	7220
6886	15968	7217
6887	15970	7215
6888	15972	7213
6889	15975	7210
6890	15977	7208
6891	15979	7206
6892	15981	7203
6893	15984	7201
6894	15986	7199
6895	15988	7196
6896	15990	7194
6897	15993	7192
6898	15995	7189
6899	15997	7187
6900	15999	7185
6901	16002	7182
6902	16004	7180
6903	16006	7178
6904	16009	7175
6905	16011	7173
6906	16013	7170
6907	16015	7168
6908	16017	7166
6909	16020	7163
6910	16022	7161
6911	16024	7159
6912	16026	7156
6913	16029	7154
6914	16031	7152
6915	16033	7149
6916	16036	7147
6917	16038	7145
6918	16040	7142
6919	16042	7140
6920	16045	7138
6921	16047	7135
6922	16049	7133
6923	16051	7131
6924	16054	7128
6925	16058	7127
6926	16060	7124
6927	16062	7122
6928	16065	7120
6929	16067	7117
6930	16069	7115
6931	16072	7113
6932	16074	7111
6933	16076	7108
6934	16079	7106
6935	16081	7103
6936	16083	7101
6937	16085	7099
6938	16088	7096
6939	16090	7094
6940	16092	7092
6941	16095	7089
6942	16097	7087
6943	16099	7085
6944	16102	7083
6945	16104	7080
6946	16106	7078
6947	16109	7076
6948	16111	7073
6949	16114	7071
6950	16116	7069
6951	16118	7067
6952	16121	7064
6953	16123	7062
6954	16125	7060
6955	16127	7057
6956	16130	7055
6957	16132	7053
6958	16134	7050
6959	16136	7048
6960	16139	7045
6961	16141	7043
6962	16143	7041
6963	16145	7038
6964	16148	7036
6965	16150	7034
6966	16152	7031
6967	16155	7029
6968	16157	7027
6969	16159	7025
6970	16162	7022
6971	16164	7020
6972	16166	7017
6973	16169	7015
6974	16171	7013
6975	16173	7011
6976	16175	7008
6977	16178	7006
6978	16180	7004
6979	16182	7001
6980	16184	6999
6981	16187	6996
6982	16189	6994
6983	16191	6992
6984	16193	6989
6985	16196	6987
6986	16198	6985
6987	16200	6982
6988	16203	6980
6989	16205	6978
6990	16207	6976
6991	16210	6973
6992	16212	6971
6993	16214	6968
6994	16216	6966
6995	16219	6964
6996	16221	6962
6997	16223	6959
6998	16226	6957
6999	16228	6955
7000	16230	6952
7001	16233	6950
7002	16235	6948
7003	16237	6945
7004	16239	6943
7005	16242	6941
7006	16244	6938
7007	16247	6936
7008	16249	6934
7009	16252	6932
7010	16254	6929
7011	16256	6927
7012	16258	6924
7013	16260	6922
7014	16263	6920
7015	16265	6917
7016	16267	6915
7017	16269	6913
7018	16272	6910
7019	16274	6908
7020	16276	6906
7021	16279	6903
7022	16281	6901
7023	16283	6899
7024	16286	6896
7025	16288	6894
7026	16290	6892
7027	16293	6890
7028	16295	6887
7029	16298	6885
7030	16300	6883
7031	16302	6880
7032	16304	6878
7033	16307	6876
7034	16309	6873
7035	16311	6871
7036	16314	6869
7037	16316	6866
7038	16318	6864
7039	16321	6862
7040	16323	6859
7041	16325	6857
7042	16327	6855
7043	16329	6852
7044	16332	6850
7045	16334	6848
7046	16336	6845
7047	16338	6843
7048	16341	6841
7049	16343	6838
7050	16345	6836
7051	16348	6834
7052	16350	6831
7053	16352	6829
7054	16355	6827
7055	16357	6824
7056	16359	6822
7057	16362	6820
7058	16364	6817
7059	16366	6815
7060	16368	6813
7061	16370	6810
7062	16373	6808
7063	16375	6806
7064	16377	6803
7065	16379	6801
7066	16382	6799
7067	16384	6796
7068	16386	6794
7069	16389	6792
7070	16391	6789
7071	16394	6787
7072	16396	6785
7073	16398	6783
7074	16401	6780
7075	16403	6778
7076	16405	6776
7077	16407	6773
7078	16410	6771
7079	16412	6768
7080	16414	6766
7081	16416	6764
7082	16419	6761
7083	16421	6759
7084	16423	6757
7085	16426	6754
7086	16428	6752
7087	16430	6750
7088	16433	6748
7089	16435	6745
7090	16438	6743
7091	16440	6741
7092	16443	6739
7093	16446	6736
7094	16448	6734
7095	16450	6732
7096	16452	6730
7097	16455	6727
7098	16457	6725
7099	16461	6723
7100	16463	6721
7101	16466	6719
7102	16469	6717
7103	16471	6714
7104	16474	6712
7105	16477	6710
7106	16479	6708
7107	16482	6706
7108	16484	6703
7109	16487	6701
7110	16489	6699
7111	16492	6697
7112	16494	6694
7113	16497	6692
7114	16499	6690
7115	16501	6687
7116	16504	6685
7117	16506	6683
7118	16508	6680
7119	16511	6678
7120	16513	6676
7121	16515	6673
7122	16518	6671
7123	16520	6669
7124	16522	6667
7125	16524	6664
7126	16527	6662
7127	16529	6660
7128	16532	6657
7129	16534	6655
7130	16536	6653
7131	16539	6650
7132	16541	6648
7133	16543	6646
7134	16545	6643
7135	16548	6641
7136	16550	6639
7137	16552	6636
7138	16554	6634
7139	16557	6632
7140	16559	6629
7141	16561	6627
7142	16563	6625
7143	16566	6622
7144	16568	6620
7145	16570	6617
7146	16572	6615
7147	16574	6613
7148	16577	6611
7149	16579	6608
7150	16581	6606
7151	16584	6603
7152	16586	6601
7153	16588	6599
7154	16591	6596
7155	16593	6594
7156	16595	6592
7157	16597	6589
7158	16599	6587
7159	16602	6585
7160	16604	6582
7161	16606	6580
7162	16608	6578
7163	16611	6575
7164	16613	6573
7165	16615	6571
7166	16618	6568
7167	16620	6566
7168	16623	6564
7169	16625	6562
7170	16627	6559
7171	16630	6557
7172	16632	6555
7173	16635	6552
7174	16637	6550
7175	16639	6548
7176	16641	6545
7177	16644	6543
7178	16646	6541
7179	16648	6538
7180	16651	6536
7181	16653	6534
7182	16655	6531
7183	16657	6529
7184	16659	6527
7185	16662	6524
7186	16664	6522
7187	16666	6520
7188	16668	6517
7189	16671	6515
7190	16673	6513
7191	16675	6510
7192	16678	6508
7193	16680	6506
7194	16682	6503
7195	16685	6501
7196	16687	6499
7197	16689	6496
7198	16691	6494
7199	16694	6492
7200	16696	6489
7201	16698	6487
7202	16700	6485
7203	16703	6482
7204	16705	6480
7205	16707	6478
7206	16709	6475
7207	16712	6473
7208	16714	6471
7209	16716	6468
7210	16719	6466
7211	16721	6464
7212	16723	6461
7213	16726	6459
7214	16728	6457
7215	16730	6454
7216	16733	6452
7217	16735	6450
7218	16737	6447
7219	16739	6445
7220	16742	6443
7221	16744	6440
7222	16746	6438
7223	16749	6436
7224	16751	6433
7225	16753	6431
7226	16756	6429
7227	16758	6426
7228	16760	6424
7229	16762	6422
7230	16765	6419
7231	16767	6417
7232	16769	6415
7233	16771	6412
7234	16774	6410
7235	16776	6408
7236	16778	6405
7237	16781	6403
7238	16783	6401
7239	16785	6399
7240	16788	6396
7241	16790	6394
7242	16792	6391
7243	16794	6389
7244	16796	6387
7245	16799	6384
7246	16801	6382
7247	16803	6380
7248	16806	6378
7249	16808	6375
7250	16810	6373
7251	16813	6371
7252	16815	6368
7253	16817	6366
7254	16820	6364
7255	16822	6361
7256	16824	6359
7257	16826	6357
7258	16829	6354
7259	16831	6352
7260	16833	6350
7261	16836	6347
7262	16838	6345
7263	16840	6343
7264	16843	6340
7265	16845	6338
7266	16847	6336
7267	16850	6333
7268	16852	6331
7269	16854	6329
7270	16857	6326
7271	16859	6324
7272	16861	6322
7273	16863	6319
7274	16865	6317
7275	16868	6315
7276	16870	6312
7277	16872	6310
7278	16875	6308
7279	16877	6305
7280	16879	6303
7281	16881	6301
7282	16884	6298
7283	16886	6296
7284	16888	6294
7285	16891	6291
7286	16893	6289
7287	16896	6287
7288	16898	6285
7289	16900	6282
7290	16902	6280
7291	16905	6278
7292	16907	6275
7293	16909	6273
7294	16911	6270
7295	16914	6268
7296	16916	6266
7297	16918	6263
7298	16920	6261
7299	16923	6259
7300	16925	6256
7301	16927	6254
7302	16930	6252
7303	16932	6250
7304	16935	6247
7305	16937	6245
7306	16939	6243
7307	16942	6240
7308	16944	6238
7309	16946	6236
7310	16949	6233
7311	16951	6231
7312	16953	6229
7313	16955	6226
7314	16958	6224
7315	16960	6222
7316	16962	6219
7317	16964	6217
7318	16966	6215
7319	16969	6212
7320	16971	6210
7321	16973	6208
7322	16976	6205
7323	16978	6203
7324	16980	6201
7325	16982	6198
7326	16985	6196
7327	16987	6194
7328	16989	6191
7329	16992	6189
7330	16994	6187
7331	16996	6184
7332	16998	6182
7333	17000	6179
7334	17002	6177
7335	17005	6175
7336	17007	6172
7337	17009	6170
7338	17011	6168
7339	17014	6165
7340	17016	6163
7341	17018	6161
7342	17020	6158
7343	17023	6156
7344	17025	6154
7345	17027	6151
7346	17030	6149
7347	17033	6147
7348	17035	6145
7349	17037	6142
7350	17039	6140
7351	17042	6138
7352	17044	6135
7353	17046	6133
7354	17048	6131
7355	17051	6128
7356	17053	6126
7357	17055	6124
7358	17057	6121
7359	17060	6119
7360	17062	6117
7361	17064	6114
7362	17067	6112
7363	17069	6110
7364	17071	6107
7365	17074	6105
7366	17076	6103
7367	17079	6101
7368	17081	6098
7369	17083	6096
7370	17085	6093
7371	17088	6091
7372	17090	6089
7373	17092	6086
7374	17094	6084
7375	17097	6082
7376	17099	6079
7377	17101	6077
7378	17103	6075
7379	17105	6072
7380	17107	6070
7381	17110	6068
7382	17112	6065
7383	17114	6063
7384	17117	6061
7385	17119	6058
7386	17121	6056
7387	17124	6054
7388	17126	6051
7389	17128	6049
7390	17131	6047
7391	17133	6044
7392	17135	6042
7393	17137	6040
7394	17140	6037
7395	17142	6035
7396	17144	6033
7397	17147	6030
7398	17149	6028
7399	17151	6026
7400	17153	6023
7401	17155	6021
7402	17158	6019
7403	17160	6016
7404	17163	6014
7405	17165	6012
7406	17167	6009
7407	17169	6007
7408	17172	6005
7409	17174	6003
7410	17176	6000
7411	17179	5998
7412	17181	5996
7413	17183	5993
7414	17186	5991
7415	17188	5989
7416	17190	5986
7417	17192	5984
7418	17195	5981
7419	17197	5979
7420	17199	5977
7421	17201	5975
7422	17204	5972
7423	17206	5970
7424	17209	5968
7425	17211	5965
7426	17214	5963
7427	17216	5961
7428	17219	5959
7429	17221	5956
7430	17223	5954
7431	17226	5952
7432	17228	5949
7433	17230	5947
7434	17233	5945
7435	17235	5942
7436	17237	5940
7437	17239	5938
7438	17241	5935
7439	17244	5933
7440	17246	5931
7441	17248	5928
7442	17250	5926
7443	17253	5924
7444	17255	5921
7445	17258	5919
7446	17260	5917
7447	17262	5914
7448	17265	5912
7449	17267	5910
7450	17269	5908
7451	17272	5905
7452	17274	5903
7453	17277	5901
7454	17279	5898
7455	17281	5896
7456	17283	5894
7457	17285	5891
7458	17288	5889
7459	17290	5887
7460	17292	5884
7461	17295	5882
7462	17297	5880
7463	17299	5877
7464	17302	5875
7465	17304	5873
7466	17306	5870
7467	17309	5868
7468	17311	5866
7469	17313	5863
7470	17315	5861
7471	17317	5859
7472	17320	5856
7473	17322	5854
7474	17324	5852
7475	17327	5849
7476	17329	5847
7477	17331	5845
7478	17333	5842
7479	17336	5840
7480	17338	5838
7481	17340	5835
7482	17343	5833
7483	17345	5831
7484	17347	5828
7485	17350	5826
7486	17352	5824
7487	17354	5821
7488	17356	5819
7489	17359	5817
7490	17361	5814
7491	17363	5812
7492	17366	5810
7493	17368	5808
7494	17370	5805
7495	17372	5803
7496	17374	5800
7497	17377	5798
7498	17379	5796
7499	17381	5793
7500	17384	5791
7501	17386	5789
7502	17388	5787
7503	17390	5784
7504	17393	5782
7505	17395	5779
7506	17397	5777
7507	17399	5775
7508	17402	5772
7509	17404	5770
7510	17406	5768
7511	17409	5765
7512	17411	5763
7513	17413	5761
7514	17416	5759
7515	17418	5756
7516	17420	5754
7517	17423	5752
7518	17425	5749
7519	17427	5747
7520	17430	5745
7521	17432	5742
7522	17435	5740
7523	17437	5738
7524	17439	5736
7525	17442	5733
7526	17444	5731
7527	17446	5729
7528	17449	5726
7529	17451	5724
7530	17453	5722
7531	17456	5719
7532	17459	5717
7533	17461	5715
7534	17463	5713
7535	17465	5710
7536	17468	5708
7537	17470	5706
7538	17472	5703
7539	17475	5701
7540	17477	5699
7541	17479	5696
7542	17481	5694
7543	17484	5692
7544	17486	5689
7545	17489	5687
7546	17491	5685
7547	17493	5682
7548	17496	5680
7549	17498	5678
7550	17501	5676
7551	17503	5673
7552	17505	5671
7553	17507	5669
7554	17510	5666
7555	17512	5664
7556	17514	5662
7557	17517	5659
7558	17519	5657
7559	17522	5655
7560	17524	5653
7561	17527	5650
7562	17529	5648
7563	17531	5646
7564	17534	5643
7565	17536	5641
7566	17538	5639
7567	17541	5636
7568	17543	5634
7569	17545	5632
7570	17547	5629
7571	17550	5627
7572	17552	5625
7573	17554	5622
7574	17557	5620
7575	17559	5618
7576	17562	5616
7577	17564	5613
7578	17566	5611
7579	17569	5609
7580	17571	5606
7581	17573	5604
7582	17576	5602
7583	17578	5599
7584	17580	5597
7585	17583	5595
7586	17585	5592
7587	17587	5590
7588	17590	5588
7589	17592	5586
7590	17595	5583
7591	17597	5581
7592	17599	5579
7593	17602	5576
7594	17604	5574
7595	17607	5572
7596	17609	5570
7597	17611	5567
7598	17614	5565
7599	17619	5564
7600	17623	5562
7601	17625	5559
7602	17628	5557
7603	17631	5555
7604	17634	5553
7605	17636	5551
7606	17639	5548
7607	17641	5546
7608	17644	5544
7609	17646	5542
7610	17648	5539
7611	17651	5537
7612	17653	5535
7613	17655	5532
7614	17658	5530
7615	17660	5528
7616	17662	5525
7617	17665	5523
7618	17667	5521
7619	17669	5518
7620	17671	5516
7621	17674	5514
7622	17676	5511
7623	17678	5509
7624	17680	5507
7625	17683	5504
7626	17685	5502
7627	17687	5500
7628	17690	5497
7629	17692	5495
7630	17695	5493
7631	17697	5490
7632	17699	5488
7633	17702	5486
7634	17704	5484
7635	17706	5481
7636	17709	5479
7637	17711	5477
7638	17713	5474
7639	17715	5472
7640	17718	5470
7641	17720	5467
7642	17722	5465
7643	17724	5463
7644	17727	5460
7645	17729	5458
7646	17731	5456
7647	17734	5453
7648	17736	5451
7649	17738	5449
7650	17741	5446
7651	17743	5444
7652	17746	5442
7653	17748	5440
7654	17750	5437
7655	17753	5435
7656	17755	5433
7657	17757	5430
7658	17760	5428
7659	17762	5426
7660	17764	5423
7661	17767	5421
7662	17769	5419
7663	17771	5416
7664	17774	5414
7665	17776	5412
7666	17778	5409
7667	17781	5407
7668	17783	5405
7669	17786	5403
7670	17788	5400
7671	17791	5398
7672	17793	5396
7673	17795	5393
7674	17798	5391
7675	17800	5389
7676	17802	5387
7677	17805	5384
7678	17807	5382
7679	17810	5380
7680	17812	5377
7681	17814	5375
7682	17816	5373
7683	17819	5370
7684	17821	5368
7685	17823	5366
7686	17826	5363
7687	17828	5361
7688	17831	5359
7689	17833	5357
7690	17836	5354
7691	17838	5352
7692	17841	5350
7693	17843	5347
7694	17846	5345
7695	17848	5343
7696	17850	5341
7697	17853	5338
7698	17856	5336
7699	17858	5334
7700	17860	5331
7701	17863	5329
7702	17865	5327
7703	17867	5325
7704	17870	5322
7705	17872	5320
7706	17875	5318
7707	17878	5316
7708	17880	5313
7709	17882	5311
7710	17885	5309
7711	17887	5306
7712	17889	5304
7713	17892	5302
7714	17894	5300
7715	17897	5297
7716	17899	5295
7717	17902	5293
7718	17905	5291
7719	17907	5288
7720	17909	5286
7721	17912	5284
7722	17914	5281
7723	17917	5279
7724	17919	5277
7725	17921	5274
7726	17924	5272
7727	17926	5270
7728	17929	5268
7729	17931	5265
7730	17933	5263
7731	17936	5261
7732	17938	5258
7733	17940	5256
7734	17943	5254
7735	17945	5251
7736	17947	5249
7737	17950	5247
7738	17952	5245
7739	17955	5242
7740	17957	5240
7741	17960	5238
7742	17962	5235
7743	17964	5233
7744	17966	5231
7745	17969	5228
7746	17972	5226
7747	17974	5224
7748	17976	5222
7749	17978	5219
7750	17981	5217
7751	17983	5215
7752	17985	5212
7753	17988	5210
7754	17990	5208
7755	17992	5205
7756	17995	5203
7757	17997	5201
7758	17999	5198
7759	18002	5196
7760	18004	5194
7761	18007	5191
7762	18009	5189
7763	18011	5187
7764	18014	5185
7765	18016	5182
7766	18019	5180
7767	18021	5178
7768	18023	5175
7769	18025	5173
7770	18027	5171
7771	18030	5168
7772	18032	5166
7773	18035	5164
7774	18037	5161
7775	18039	5159
7776	18041	5157
7777	18044	5154
7778	18046	5152
7779	18049	5150
7780	18051	5147
7781	18053	5145
7782	18056	5143
7783	18058	5141
7784	18061	5138
7785	18063	5136
7786	18065	5134
7787	18068	5131
7788	18070	5129
7789	18072	5127
7790	18075	5124
7791	18077	5122
7792	18079	5120
7793	18081	5117
7794	18084	5115
7795	18086	5113
7796	18088	5110
7797	18090	5108
7798	18093	5106
7799	18095	5103
7800	18097	5101
7801	18100	5099
7802	18102	5096
7803	18104	5094
7804	18107	5092
7805	18109	5089
7806	18111	5087
7807	18113	5085
7808	18116	5082
7809	18118	5080
7810	18120	5078
7811	18123	5075
7812	18125	5073
7813	18127	5071
7814	18129	5068
7815	18131	5066
7816	18134	5064
7817	18136	5061
7818	18138	5059
7819	18141	5057
7820	18143	5054
7821	18145	5052
7822	18148	5050
7823	18150	5047
7824	18152	5045
7825	18154	5043
7826	18157	5040
7827	18159	5038
7828	18161	5036
7829	18163	5033
7830	18166	5031
7831	18168	5029
7832	18170	5026
7833	18172	5024
7834	18175	5022
7835	18177	5019
7836	18179	5017
7837	18181	5015
7838	18184	5012
7839	18186	5010
7840	18188	5008
7841	18191	5005
7842	18193	5003
7843	18196	5001
7844	18198	4999
7845	18200	4996
7846	18202	4994
7847	18205	4992
7848	18207	4989
7849	18209	4987
7850	18211	4984
7851	18214	4982
7852	18216	4980
7853	18218	4977
7854	18220	4975
7855	18222	4973
7856	18225	4970
7857	18227	4968
7858	18229	4966
7859	18231	4963
7860	18234	4961
7861	18236	4959
7862	18239	4957
7863	18241	4954
7864	18244	4952
7865	18246	4950
7866	18248	4947
7867	18250	4945
7868	18252	4943
7869	18255	4940
7870	18257	4938
7871	18259	4936
7872	18261	4933
7873	18264	4931
7874	18266	4928
7875	18268	4926
7876	18270	4924
7877	18273	4922
7878	18275	4919
7879	18277	4917
7880	18279	4914
7881	18282	4912
7882	18284	4910
7883	18286	4907
7884	18288	4905
7885	18291	4903
7886	18293	4900
7887	18295	4898
7888	18297	4896
7889	18300	4893
7890	18302	4891
7891	18304	4889
7892	18306	4886
7893	18309	4884
7894	18311	4882
7895	18313	4880
7896	18316	4877
7897	18318	4875
7898	18321	4873
7899	18323	4870
7900	18326	4868
7901	18328	4866
7902	18330	4863
7903	18333	4861
7904	18335	4859
7905	18337	4856
7906	18340	4854
7907	18342	4852
7908	18344	4850
7909	18346	4847
7910	18349	4845
7911	18351	4843
7912	18353	4840
7913	18355	4838
7914	18358	4835
7915	18360	4833
7916	18362	4831
7917	18364	4828
7918	18367	4826
7919	18369	4824
7920	18371	4821
7921	18374	4819
7922	18376	4817
7923	18378	4814
7924	18380	4812
